contigName	contigLen	totalAvgDepth	L1.sorted.bam	L1.sorted.bam-var	L2.sorted.bam	L2.sorted.bam-var	L3.sorted.bam	L3.sorted.bam-var	P1.sorted.bam	P1.sorted.bam-var	P2.sorted.bam	P2.sorted.bam-var	P3.sorted.bam	P3.sorted.bam-var
NODE_16674_length_2621_cov_6.0682_ID_25480392	2621	1.00931	0.194658	0.51225	0.0165925	0.0163231	0.0631323	0.12153	0.254957	2.0588	0.366248	0.324508	0.113719	0.449823
NODE_16675_length_2621_cov_2.41309_ID_25012818	2621	0.67584	0	0	0.0720356	0.193189	0.122218	0.148613	0.197086	0.296769	0.115743	0.138826	0.168758	0.155716
NODE_16676_length_2621_cov_2.19836_ID_24171764	2621	0.763658	0.0785107	0.0934292	0.0174019	0.0171054	0.0182113	0.0178869	0.243626	0.61106	0.0663699	0.237695	0.339539	0.290745
NODE_16677_length_2621_cov_2.99104_ID_24589596	2621	0.670174	0.000809389	0.000809061	0	0	0.0186159	0.018277	0.176042	0.175075	0.443545	0.69552	0.0311615	0.0480163
NODE_16678_length_2621_cov_3.1742_ID_24171778	2621	0.438284	0.121813	0.107017	0	0	0	0	0.121004	0.106407	0.121813	0.107015	0.0736544	0.0682575
NODE_16679_length_2621_cov_8.90803_ID_32551391	2621	0.949818	0.306758	0.281575	0.183327	0.149778	0	0	0.259409	0.205146	0	0	0.200324	0.16026
NODE_16680_length_2620_cov_3.61988_ID_29456654	2620	0.863968	0.281377	0.233871	0	0	0.263563	0.438805	0	0	0.0753036	0.0696612	0.243725	0.255675
NODE_16681_length_2620_cov_2.6308_ID_24254230	2620	0.565182	0	0	0.243725	0.428225	0.122267	0.107364	0.19919	0.226002	0	0	0	0
NODE_16682_length_2622_cov_2.04561_ID_29748087	2622	0.497977	0.0736246	0.0682287	0	0	0.0610841	0.0573826	0	0	0.119337	0.105138	0.243932	0.253306
NODE_16683_length_2620_cov_2.90175_ID_24988634	2620	0.505263	0.121862	0.107055	0.121457	0.106747	0	0	0.0178138	0.0175034	0.121862	0.107057	0.122267	0.107364
NODE_16684_length_2620_cov_2.32865_ID_25042513	2620	0.548178	0.351417	0.309017	0	0	0	0	0	0	0.122267	0.107364	0.0744939	0.117576
NODE_16685_length_2620_cov_1.86784_ID_25202090	2620	0.487045	0.24332	0.284636	0	0	0	0	0	0	0.243725	0.263773	0	0
NODE_16686_length_2620_cov_3.02027_ID_24621927	2620	0.624696	0	0	0	0	0	0	0	0	0	0	0.624696	0.484045
NODE_16687_length_2620_cov_2.7731_ID_24457505	2620	0.611741	0.111741	0.0992942	0	0	0.0182186	0.0178939	0.122267	0.107364	0.237652	0.241179	0.121862	0.128936
NODE_16688_length_2620_cov_2.47446_ID_24233583	2620	1.30081	0.366397	0.319719	0.365992	0.313957	0	0	0.0121457	0.0120029	0.548583	0.504517	0.00769231	0.00763618
NODE_16689_length_2620_cov_2.56452_ID_24171932	2620	1.03644	0.122267	0.107363	0.242915	0.192087	0	0	0.418623	0.322046	0.130364	0.113417	0.122267	0.107363
NODE_16690_length_2620_cov_321.999_ID_24492867	2620	168.322	31.3874	100.1	38.2862	156.906	36.0425	107.925	19.8907	58.2131	22.4672	51.2592	20.2478	51.3827
NODE_16691_length_2620_cov_3.03314_ID_24504861	2620	0.510931	0	0	0.182996	0.149568	0.0611336	0.0574203	0	0	0.0421053	0.0776089	0.224696	0.341139
NODE_16692_length_2620_cov_3.61988_ID_24172009	2620	0.464372	0.0178138	0.119569	0.00566802	0.0104984	0.243725	0.2654	0.140891	0.411896	0.0267206	0.277941	0.0295547	0.372962
NODE_16693_length_2620_cov_3.30604_ID_24246206	2620	0.912551	0.0178138	0.0175029	0.183401	0.149825	0.122267	0.107364	0.180567	0.240359	0.211741	0.251234	0.196761	0.227773
NODE_16694_length_2620_cov_22.0671_ID_28003061	2620	3.09433	0.198785	0.207939	0.24332	0.305697	0.568421	0.55892	0.755061	0.816021	0.803239	1.34081	0.525506	0.697382
NODE_16695_length_2620_cov_2.68265_ID_24577890	2620	1.03036	0.136032	0.117577	0.0364372	0.0505145	0.017004	0.0167225	0.398381	0.518423	0.181781	0.231414	0.260729	0.192829
NODE_16696_length_2619_cov_2.60452_ID_28859626	2619	0.542325	0	0	0	0	0.0939652	0.0851711	0.204941	0.228647	0.121912	0.107093	0.121507	0.106789
NODE_16697_length_2619_cov_1.78666_ID_25712994	2619	0.108546	0	0	0.0153908	0.0151598	0	0	0.0931551	0.10153	0	0	0	0
NODE_16698_length_2619_cov_2.6248_ID_24253894	2619	0.948562	0	0	0	0	0.120697	0.106172	0.339409	0.24051	0.244228	0.184662	0.244228	0.306205
NODE_16699_length_2619_cov_2.06669_ID_25387964	2619	0.321588	0.121912	0.107093	0	0	0.0781693	0.0890996	0.121507	0.10679	0	0	0	0
NODE_16700_length_2619_cov_3.18682_ID_26317027	2619	0.664642	0	0	0.0611584	0.0574408	0.0781693	0.0720869	0.509518	0.455038	0.0113406	0.0112166	0.00445525	0.00443719
NODE_16701_length_2619_cov_2.10569_ID_24603693	2619	0.313487	0	0	0.0611584	0.0574395	0	0	0	0	0.113811	0.100899	0.138518	0.13559
NODE_16702_length_2619_cov_2.06552_ID_25118647	2619	0.558121	0.231268	0.177856	0.0611584	0.0574396	0	0	0	0	0.0153908	0.01516	0.250304	0.306026
NODE_16703_length_2619_cov_2.57683_ID_28210438	2619	0.551235	0	0	0	0	0.192791	0.155686	0.17659	0.197333	0	0	0.181855	0.163435
NODE_16704_length_2619_cov_2.72972_ID_24371287	2619	0.55083	0.0166059	0.0163364	0	0	0	0	0.199676	0.159867	0.151073	0.128303	0.183475	0.149871
NODE_16705_length_2619_cov_2.55889_ID_24218029	2619	0.405832	0.0591333	0.055659	0	0	0	0	0.163224	0.136637	0.183475	0.149872	0	0
NODE_16706_length_2619_cov_2.14197_ID_25427187	2619	0.305387	0.183475	0.149873	0	0	0.121912	0.107093	0	0	0	0	0	0
NODE_16707_length_2619_cov_2.18838_ID_27257502	2619	0.376671	0	0	0	0	0	0	0.0251114	0.0244901	0.151883	0.128869	0.199676	0.159867
NODE_16708_length_2619_cov_2.39119_ID_27971048	2619	0.364925	0	0	0.120292	0.105862	0	0	0.244633	0.184863	0	0	0	0
NODE_16709_length_2619_cov_2.26599_ID_24330841	2619	0.62738	0.137303	0.134706	0.204536	0.162768	0.0153908	0.0151601	0.157149	0.146281	0.0405022	0.0388775	0.072499	0.0672642
NODE_16710_length_2619_cov_2.45476_ID_24172072	2619	0.380316	0	0	0.364115	0.2689	0.0162009	0.0321498	0	0	0	0	0	0
NODE_16711_length_2619_cov_2.85647_ID_29639891	2619	1.04091	0	0	0.364115	0.256745	0.0137708	0.0135877	0.135682	0.11732	0.26772	0.374409	0.259619	0.1923
NODE_16712_length_2619_cov_2.82254_ID_24479569	2619	1.19482	0.190765	0.208722	0.0226812	0.0221761	0.192386	0.472276	0.139733	0.695624	0.336574	1.08644	0.312677	0.595877
NODE_16713_length_2619_cov_3.15406_ID_24172390	2619	0.381126	0	0	0	0	0.365735	0.53272	0	0	0	0	0.0153908	0.0305572
NODE_16714_length_2618_cov_2.21966_ID_24378105	2618	0.0324149	0.0170178	0.0337598	0	0	0	0	0	0	0.0153971	0.030569	0	0
NODE_16715_length_2618_cov_2.3492_ID_24468290	2618	0.564019	0	0	0	0	0	0	0	0	0	0	0.564019	0.371659
NODE_16716_length_2618_cov_2.56847_ID_24359332	2618	0.727715	0.121556	0.106824	0.179498	0.14734	0.060778	0.0571071	0.121961	0.107127	0.121961	0.10713	0.121961	0.107129
NODE_16717_length_2618_cov_2.42489_ID_25339676	2618	0.614668	0.121151	0.106517	0.121151	0.106516	0.060778	0.0571062	0.190032	0.153981	0	0	0.121556	0.106821
NODE_16718_length_2618_cov_2.90324_ID_26087751	2618	0.160454	0.0141815	0.0139861	0	0	0.133306	0.125311	0	0	0	0	0.012966	0.012803
NODE_16719_length_2618_cov_2.73508_ID_25815935	2618	0.699757	0.121961	0.107128	0.121961	0.107127	0	0	0.243517	0.184288	0	0	0.212318	0.167305
NODE_16720_length_2618_cov_2.46586_ID_24172404	2618	1.15154	0	0	0	0	0	0	0	0	0.26094	0.503445	0.8906	0.884665
NODE_16721_length_2618_cov_2.3808_ID_25007543	2618	0.580632	0	0	0.160454	0.134766	0.0806321	0.0822663	0.1641	0.172083	0.160454	0.193943	0.0149919	0.0147734
NODE_16722_length_2618_cov_2.60788_ID_25558908	2618	1.03485	0	0	0	0	0	0	0	0	0	0	1.03485	0.734096
NODE_16723_length_2618_cov_2.14046_ID_24751207	2618	0.429498	0	0	0	0	0	0	0.0153971	0.0305692	0.231361	0.177907	0.182739	0.149403
NODE_16724_length_2618_cov_2.98478_ID_25043092	2618	0.483793	0	0	0.14141	0.223611	0	0	0.0794165	0.104756	0.1406	0.13953	0.122366	0.107438
NODE_16725_length_2618_cov_2.22942_ID_25350632	2618	0.487844	0	0	0.121556	0.106821	0.182739	0.149402	0.0611831	0.0574613	0.122366	0.107437	0	0
NODE_16726_length_2618_cov_3.37534_ID_24364280	2618	0.554295	0	0	0.122366	0.107437	0.121961	0.107129	0.192464	0.155488	0.0194489	0.019078	0.0980551	0.0884752
NODE_16727_length_2617_cov_2.17252_ID_26109039	2617	0.524929	0	0	0.136198	0.117697	0.0158087	0.0155668	0.0762059	0.0858394	0.0218889	0.02142	0.274828	0.251278
NODE_16728_length_2617_cov_2.35948_ID_24587035	2617	0.441022	0.30604	0.237613	0.122416	0.107473	0	0	0.0125659	0.0124132	0	0	0	0
NODE_16729_length_2617_cov_2.34582_ID_26416213	2617	0.487231	0.0608026	0.0571287	0	0	0.122416	0.107473	0.122011	0.107168	0.182002	0.148931	0	0
NODE_16730_length_2620_cov_2.03201_ID_28205285	2620	0.302024	0	0	0	0	0.118623	0.104594	0.183401	0.149823	0	0	0	0
NODE_16731_length_2617_cov_2.22248_ID_28515957	2617	0.486421	0	0	0	0	0.0599919	0.0564171	0.244426	0.234231	0	0	0.182002	0.148939
NODE_16732_length_2617_cov_3.92584_ID_26877924	2617	0.47345	0.00851236	0.00844334	0.0490474	0.0709939	0.0571544	0.053909	0.191731	0.176934	0.119173	0.129345	0.0478314	0.065027
NODE_16733_length_2617_cov_2.30055_ID_24798193	2617	0.24848	0	0	0	0	0	0	0	0	0.215241	0.168979	0.0332387	0.0321484
NODE_16734_length_2617_cov_3.15925_ID_24707306	2617	0.441832	0.0226996	0.0221931	0	0	0.10377	0.0930394	0.137819	0.11887	0.137819	0.134275	0.0397244	0.0697892
NODE_16735_length_2617_cov_2.8103_ID_24267721	2617	0.586948	0.151196	0.135685	0.014998	0.0147791	0	0	0.172274	0.177522	0.0397244	0.0681641	0.208756	0.343668
NODE_16736_length_2617_cov_2.87119_ID_24902695	2617	0.674098	0	0	0.11593	0.102533	0	0	0.122416	0.107474	0.137414	0.118579	0.298338	0.21834
NODE_16737_length_2619_cov_3.15886_ID_24648693	2619	0.571081	0.122317	0.1074	0	0	0	0	0.137708	0.134182	0.0481976	0.154482	0.262859	0.212479
NODE_16738_length_2617_cov_5.74629_ID_29399485	2617	0.952574	0	0	0	0	0	0	0.170247	0.170519	0.0612079	0.0574883	0.721119	0.447742
NODE_16739_length_2616_cov_2.54354_ID_24416302	2616	0.648824	0.0312247	0.0594709	0.0178427	0.0175314	0.0397405	0.090915	0.178427	0.197762	0.177616	0.14613	0.203974	0.292252
NODE_16740_length_2616_cov_2.58493_ID_25573105	2616	0.741281	0.0154096	0.0305941	0.12206	0.107204	0.0612328	0.0575082	0.0600162	0.0564364	0.0612328	0.0575098	0.42133	0.506775
NODE_16741_length_2616_cov_2.91683_ID_24377105	2616	0.450527	0.0251419	0.02452	0.12206	0.107204	0.12206	0.107202	0.0324412	0.0808944	0.0154096	0.0305939	0.133414	0.115665
NODE_16742_length_2616_cov_2.04061_ID_24704675	2616	0.191403	0.191403	0.181599	0	0	0	0	0	0	0	0	0	0
NODE_16743_length_2616_cov_2.22023_ID_25505558	2616	0.511354	0	0	0	0	0.173155	0.143229	0.0385239	0.0370549	0.186942	0.412505	0.112733	0.117903
NODE_16744_length_2616_cov_2.47716_ID_24490608	2616	0.647607	0	0	0.168289	0.232519	0.014193	0.0139976	0.318735	0.349479	0	0	0.146391	0.125008
NODE_16745_length_2616_cov_2.3401_ID_24387871	2616	0.305758	0	0	0	0	0	0	0	0	0	0	0.305758	0.364901
NODE_16746_length_2616_cov_1.76728_ID_26466262	2616	0.498378	0.12206	0.107201	0.238037	0.181449	0.12206	0.118562	0	0	0.0162206	0.0321878	0	0
NODE_16747_length_2616_cov_2.24131_ID_25684292	2616	0.435523	0	0	0	0	0.122466	0.107508	0.0612328	0.057509	0.00770479	0.00764852	0.24412	0.273031
NODE_16748_length_2616_cov_2.14135_ID_24337443	2616	0.154096	0.0158151	0.0309874	0	0	0.0158151	0.0155716	0.122466	0.107508	0	0	0	0
NODE_16749_length_2616_cov_3.328_ID_24292149	2616	0.763585	0.244526	0.184808	0	0	0.242903	0.183973	0.0312247	0.0302623	0.122466	0.107509	0.122466	0.107509
NODE_16750_length_2616_cov_2.90472_ID_24577849	2616	0.152068	0	0	0.0304136	0.0295006	0	0	0.121655	0.106898	0	0	0	0
NODE_16751_length_2616_cov_2.25146_ID_32543095	2616	0.24412	0	0	0.12206	0.107204	0	0	0	0	0	0	0.12206	0.107202
NODE_16752_length_2616_cov_2.54549_ID_27771706	2616	0.332928	0.0162206	0.0321895	0.0437956	0.0418946	0	0	0.122466	0.107508	0.0308191	0.0607128	0.119627	0.105358
NODE_16753_length_2616_cov_2.57829_ID_24280140	2616	0.296837	0.242903	0.183973	0.0162206	0.015964	0.00851582	0.00844672	0	0	0.0145985	0.0143914	0.0145985	0.0143914
NODE_16754_length_2616_cov_2.0902_ID_24852470	2616	0.137064	0	0	0	0	0	0	0.0612328	0.0575105	0	0	0.0758313	0.0701111
NODE_16755_length_2616_cov_2.26825_ID_25078019	2616	0.903487	0	0	0	0	0	0	0.122466	0.107511	0.0300081	0.0591395	0.751014	0.630867
NODE_16756_length_2616_cov_2.89106_ID_24971578	2616	0.888078	0.261152	0.209261	0.122466	0.107509	0.0612328	0.0575068	0	0	0.428629	0.337498	0.0145985	0.0143916
NODE_16757_length_2616_cov_2.67161_ID_24265228	2616	0.660178	0	0	0.171938	0.142433	0.0300081	0.0291193	0.0843471	0.0926766	0.0332522	0.0629893	0.340633	0.645014
NODE_16758_length_2616_cov_2.73799_ID_25049513	2616	0.426602	0.183293	0.243051	0.121249	0.106589	0	0	0	0	0	0	0.12206	0.107202
NODE_16759_length_2616_cov_2.77157_ID_24466917	2616	0.369019	0.156529	0.224572	0.0665045	0.0799584	0	0	0.05515	0.104869	0.0356853	0.0344261	0.05515	0.0521313
NODE_16760_length_2616_cov_2.80554_ID_25001518	2616	0.591241	0.0888078	0.0809546	0.0296026	0.0287379	0.24412	0.184602	0.213301	0.234405	0.0154096	0.0305939	0	0
NODE_16761_length_2616_cov_2.6353_ID_25360178	2616	0.39781	0.0117599	0.0116269	0.014193	0.0139977	0.0360908	0.0518419	0.0798865	0.0735333	0.225872	0.203326	0.0300081	0.0534601
NODE_16762_length_2615_cov_2.08359_ID_24956313	2615	0.362272	0	0	0.347262	0.238135	0	0	0	0	0.00121704	0.001216	0.0137931	0.0136087
NODE_16763_length_2615_cov_2.6_ID_24936827	2615	0.157809	0	0	0	0	0	0	0.0178499	0.0353967	0.139959	0.138279	0	0
NODE_16764_length_2615_cov_2.01445_ID_25593492	2615	0.313996	0.183367	0.14981	0.122515	0.10755	0	0	0.00811359	0.00805177	0	0	0	0
NODE_16765_length_2615_cov_2.69961_ID_24714826	2615	0.562272	0	0	0	0	0	0	0.12211	0.107244	0.209331	0.226458	0.230832	0.17762
NODE_16766_length_2615_cov_2.15195_ID_24518564	2615	0.300203	0	0	0	0	0	0	0.116836	0.103232	0.0612576	0.0575293	0.12211	0.107243
NODE_16767_length_2615_cov_2.20156_ID_26590221	2615	0.596755	0.242596	0.183816	0	0	0	0	0.136714	0.240624	0.0344828	0.0657758	0.182961	0.242886
NODE_16768_length_2615_cov_3.16055_ID_25003162	2615	0.710345	0	0	0.111968	0.0994762	0.0604462	0.0568102	0.259635	0.308362	0.0223124	0.0218248	0.255984	0.373976
NODE_16769_length_2615_cov_2.90195_ID_26460906	2615	0.270183	0.0324544	0.0468357	0.0150101	0.0147907	0	0	0.16146	0.167912	0	0	0.0612576	0.0575287
NODE_16770_length_2615_cov_2.55898_ID_24562628	2615	1.4288	0.152535	1.14634	0.0795132	0.311866	0.0438134	0.0808729	0.551318	4.7344	0.474239	0.820853	0.127383	0.801952
NODE_16771_length_2615_cov_1.90078_ID_25523219	2615	0.366734	0.0137931	0.0136089	0	0	0	0	0.126572	0.17878	0.149696	0.127336	0.0766734	0.0862418
NODE_16772_length_2615_cov_2.57227_ID_25189653	2615	0.48357	0.0170385	0.0338003	0.161055	0.135172	0	0	0.183367	0.149808	0.12211	0.107244	0	0
NODE_16773_length_2615_cov_2.57539_ID_24172923	2615	0.305071	0	0	0	0	0.12211	0.107244	0.0608519	0.0571764	0.12211	0.107244	0	0
NODE_16774_length_2615_cov_1.49219_ID_25228652	2615	0.424746	0.424746	0.323989	0	0	0	0	0	0	0	0	0	0
NODE_16775_length_2615_cov_2.70586_ID_24395579	2615	0.538337	0	0	0	0	0	0	0.0401623	0.0385634	0.00811359	0.00805165	0.490061	0.482947
NODE_16776_length_2615_cov_1.87695_ID_25541312	2615	0.489249	0	0	0	0	0	0	0	0	0	0	0.489249	0.472394
NODE_16777_length_2615_cov_2.8793_ID_24454760	2615	0.848276	0.0766734	0.0708233	0.208925	0.16534	0	0	0.139148	0.189637	0.33428	0.335455	0.0892495	0.096739
NODE_16778_length_2615_cov_31.8891_ID_32541943	2615	5.80527	0.427586	0.528948	0.695335	0.504949	0.93428	0.993242	1.03367	0.639689	1.17566	0.725232	1.53874	1.56432
NODE_16779_length_2614_cov_2.42868_ID_25006389	2614	0.459416	0	0	0.122565	0.107586	0	0	0.244724	0.20845	0.0921266	0.0836729	0	0
NODE_16780_length_2614_cov_2.33568_ID_28796027	2614	0.27638	0	0	0.121753	0.106972	0.122159	0.10728	0	0	0.0142045	0.0140085	0.018263	0.0179353
NODE_16781_length_2614_cov_1.89566_ID_24388200	2614	0.632305	0	0	0.143669	0.12308	0.121753	0.106973	0.0612825	0.0575491	0.244318	0.184702	0.0612825	0.0575499
NODE_16782_length_2614_cov_3.05041_ID_26158669	2614	0.469968	0.122159	0.10728	0.0612825	0.0575494	0.088474	0.0806794	0.0767045	0.0708512	0.121347	0.106668	0	0
NODE_16783_length_2614_cov_2.33451_ID_24853473	2614	0.543831	0	0	0.122159	0.10728	0	0	0.210633	0.26297	0.14164	0.121622	0.0693993	0.240823
NODE_16784_length_2614_cov_3.61079_ID_24440756	2614	0.908685	0.0539773	0.0510853	0.122565	0.107586	0.0608766	0.0571945	0.244318	0.184702	0.244318	0.184701	0.18263	0.149338
NODE_16785_length_2614_cov_2.46463_ID_26121187	2614	0.620942	0.183442	0.149853	0.103084	0.0924916	0	0	0.244724	0.231191	0.0746753	0.0691222	0.0150162	0.0147964
NODE_16786_length_2614_cov_2.53497_ID_32543077	2614	0.51461	0	0	0	0	0	0	0.271104	0.33248	0.157062	0.151122	0.0864448	0.0790071
NODE_16787_length_2614_cov_2.12778_ID_24761368	2614	0.456169	0.0162338	0.0322173	0.0612825	0.0575502	0	0	0.244724	0.281534	0.0121753	0.0120322	0.121753	0.160567
NODE_16788_length_2614_cov_2.12935_ID_24700017	2614	0.385146	0	0	0	0	0.0227273	0.0222183	0.122159	0.10728	0.195617	0.157416	0.0446429	0.0597189
NODE_16789_length_2614_cov_2.98007_ID_24173037	2614	0.556412	0	0	0.0142045	0.0140086	0.00811688	0.00805427	0.292614	0.338619	0.121753	0.106973	0.119724	0.105433
NODE_16790_length_2614_cov_2.63892_ID_25165462	2614	0.573458	0.00649351	0.00645376	0	0	0.158685	0.133561	0	0	0.129464	0.112743	0.278815	0.201156
NODE_16791_length_2613_cov_2.1165_ID_24250201	2613	0.488023	0	0	0	0	0	0	0.243199	0.20931	0	0	0.244823	0.184959
NODE_16792_length_2613_cov_2.18452_ID_25932993	2613	0.353634	0	0	0.0203004	0.0393928	0.122209	0.107317	0.0133983	0.013224	0.136419	0.11786	0.0613073	0.0575716
NODE_16793_length_2613_cov_2.41321_ID_24673927	2613	0.838408	0	0	0	0	0.133577	0.115783	0.264312	0.194526	0.25741	0.191226	0.18311	0.21544
NODE_16794_length_2613_cov_3.73847_ID_29167211	2613	0.664231	0.168494	0.218139	0.044255	0.0423137	0.183516	0.149902	0	0	0.145351	0.124269	0.122615	0.107626
NODE_16795_length_2613_cov_2.33542_ID_24324216	2613	1.04182	0.0166464	0.0163769	0.162404	0.165327	0	0	0.207471	0.202673	0.331303	0.492131	0.323995	0.279226
NODE_16796_length_2613_cov_3.48788_ID_24651820	2613	0.928948	0.0259846	0.0407519	0.0763297	0.0859679	0.222087	0.172832	0.148599	0.142011	0.190012	0.169403	0.265936	0.366699
NODE_16797_length_2613_cov_4.09695_ID_24235327	2613	0.542022	0.233049	0.20968	0.0410069	0.0393412	0	0	0.118961	0.241327	0.149005	0.14635	0	0
NODE_16798_length_2613_cov_2.21071_ID_28296922	2613	0.0613073	0	0	0	0	0	0	0	0	0.0613073	0.0575718	0	0
NODE_16799_length_2613_cov_3.00039_ID_24271689	2613	0.37434	0	0	0	0	0	0	0.129517	0.112789	0.0613073	0.0575677	0.183516	0.149901
NODE_16800_length_2613_cov_2.68999_ID_24173141	2613	0.468534	0	0	0	0	0	0	0.142509	0.158795	0.181892	0.148865	0.144133	0.12341
NODE_16801_length_2613_cov_2.85184_ID_24440538	2613	0.642712	0	0	0	0	0.101096	0.0909151	0.193666	0.156223	0	0	0.34795	0.261913
NODE_16802_length_2613_cov_2.53714_ID_24918497	2613	0.243605	0.122615	0.107626	0	0	0	0	0	0	0	0	0.120991	0.106395
NODE_16803_length_2613_cov_2.27287_ID_27856045	2613	0.281364	0	0	0	0	0.00406009	0.00404525	0.0142103	0.0140141	0.122209	0.107316	0.140885	0.121084
NODE_16804_length_2613_cov_2.26661_ID_28316826	2613	0.499391	0	0	0	0	0.136419	0.146293	0	0	0	0	0.362972	0.356425
NODE_16805_length_2613_cov_2.85536_ID_24173155	2613	0.56354	0	0	0.0613073	0.0575676	0	0	0.367438	0.337317	0.134795	0.116667	0	0
NODE_16806_length_2613_cov_2.66927_ID_24724209	2613	0.567194	0.127081	0.142655	0	0	0.122209	0.169053	0.0182704	0.0179453	0.158343	0.133328	0.141291	0.121374
NODE_16807_length_2613_cov_2.51095_ID_25337850	2613	0.771823	0.145757	0.12456	0.0304507	0.0295354	0.0389769	0.0740313	0.244417	0.300108	0.122209	0.14387	0.190012	0.153968
NODE_16808_length_2613_cov_2.31509_ID_24173202	2613	0.64799	0.0162404	0.0322333	0.135607	0.140821	0.0255786	0.0411832	0.0653674	0.10986	0.379618	0.465497	0.0255786	0.0533684
NODE_16809_length_2613_cov_2.71814_ID_24173216	2613	0.479903	0.200162	0.176411	0	0	0	0	0.0718636	0.0667261	0.19123	0.154721	0.0166464	0.016376
NODE_16810_length_2612_cov_2.47165_ID_24848534	2612	0.459789	0	0	0.016247	0.0322449	0.121446	0.106739	0.232331	0.17843	0.0897644	0.0988052	0	0
NODE_16811_length_2612_cov_2.35471_ID_24253927	2612	0.478879	0.0174655	0.0171674	0	0	0	0	0.216897	0.250376	0.244517	0.184803	0	0
NODE_16812_length_2612_cov_2.47282_ID_24678236	2612	0.731113	0.163282	0.177309	0.0296507	0.0547928	0.0454915	0.0434396	0.208773	0.339976	0.0812348	0.116925	0.202681	0.34208
NODE_16813_length_2612_cov_3.09347_ID_26688881	2612	0.344029	0.0178716	0.0224351	0.0613323	0.0575953	0	0	0.183997	0.150198	0.0609261	0.0572342	0.0199025	0.0195146
NODE_16814_length_2612_cov_2.58897_ID_25287432	2612	0.70593	0	0	0.0129976	0.0128343	0	0	0.138505	0.190892	0.287977	0.205126	0.26645	0.292241
NODE_16815_length_2612_cov_8.36801_ID_29817300	2612	4.43623	0.476036	0.469753	0.194557	0.267284	0.293664	0.222951	0.552803	0.652825	1.7766	3.06012	1.14257	1.77284
NODE_16816_length_2612_cov_2.38365_ID_24173230	2612	0.208367	0	0	0	0	0	0	0	0	0	0	0.208367	0.165016
NODE_16817_length_2612_cov_2.61635_ID_25200455	2612	0.132413	0	0	0	0	0	0	0	0	0.0962632	0.0959678	0.0361495	0.0348548
NODE_16818_length_2612_cov_1.94877_ID_25868077	2612	0.214866	0	0	0	0	0	0	0	0	0.0158408	0.0310374	0.199025	0.174921
NODE_16819_length_2612_cov_2.92804_ID_24250900	2612	0.4013	0	0	0.140536	0.138712	0.122258	0.107359	0.122258	0.107357	0.016247	0.0322435	0	0
NODE_16820_length_2612_cov_2.61126_ID_25625408	2612	0.176686	0	0	0	0	0	0	0.0613323	0.0575978	0	0	0.115353	0.102088
NODE_16821_length_2612_cov_2.86351_ID_24776575	2612	0.796507	0	0	0	0	0	0	0	0	0	0	0.796507	0.785456
NODE_16822_length_2612_cov_1.85217_ID_25028529	2612	0.182778	0	0	0	0	0	0	0.121852	0.107048	0	0	0.0609261	0.0572343
NODE_16823_length_2612_cov_2.50802_ID_26511870	2612	0.305443	0	0	0	0	0	0	0	0	0	0	0.305443	0.328446
NODE_16824_length_2612_cov_2.81736_ID_24211836	2612	0.488221	0	0	0	0	0.121446	0.10674	0.122258	0.221132	0.122665	0.107661	0.121852	0.10705
NODE_16825_length_2612_cov_3.44975_ID_31832998	2612	0.870024	0.122665	0.107661	0.122258	0.107359	0.143786	0.123159	0.120634	0.106128	0.117384	0.103647	0.243298	0.184183
NODE_16826_length_2612_cov_3.5702_ID_24625563	2612	1.17181	0.0357433	0.0539829	0.0300569	0.0446033	0.130382	0.180879	0.525995	0.822356	0.194557	0.189272	0.255077	0.533041
NODE_16827_length_2612_cov_2.58193_ID_25038963	2612	0.318846	0	0	0	0	0.0613323	0.0575948	0	0	0.135256	0.117007	0.122258	0.107359
NODE_16828_length_2612_cov_2.56824_ID_24173277	2612	0.803818	0.121852	0.10705	0	0	0.363932	0.324226	0.0735175	0.0681396	0.122665	0.10766	0.121852	0.228936
NODE_16829_length_2612_cov_2.40673_ID_28912444	2612	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_16830_length_2612_cov_2.76222_ID_24173291	2612	0.439074	0.0613323	0.0576002	0.0613323	0.0575983	0.199838	0.183539	0	0	0.116572	0.103029	0	0
